,name,length,start,end,tags,date,filename
141,BARTOK MOV 4,3.287120181405896,118.213,121.501,"6L, MIX, P, T",2021-10-05,"BARTOK MOV 4 v2_[6L, MIX, P, T]_[1,58,213]_[2,1,501] [2021-10-05 171200].wav"
142,BARTOK MOV 4,1.5000226757369615,175.751,177.251,"FD, 2L, R, E, MIX, T",2021-10-05,"BARTOK MOV 4 v2_[FD, 2L, R, E, MIX, T]_[2,55,751]_[2,57,251] [2021-10-05 171202].wav"
143,BARTOK MOV 4,2.5312698412698413,61.969,64.501,"FD, 4L, R, T",2021-10-05,"BARTOK MOV 4 v2_[FD, 4L, R, T]_[1,1,969]_[1,4,501] [2021-10-05 171158].wav"
144,BARTOK MOV 4,1.9375283446712017,205.126,207.063,"FD, MIX, R, UL, T",2021-10-05,"BARTOK MOV 4 v2_[FD, MIX, R, UL, T]_[3,25,126]_[3,27,63] [2021-10-05 171203].wav"
145,BARTOK MOV 4,1.8750340136054422,221.251,283.126,"FD, T, B, R, HR, 4L",2021-10-05,"BARTOK MOV 4 v2_[FD, T, B, R, HR, 4L]_[3,41,251]_[4,43,126] [2021-10-05 171203].wav"
146,BARTOK MOV 4,1.078140589569161,169.922,171.001,"LR, 2L, D",2021-10-05,"BARTOK MOV 4 v2_[LR, 2L, D]_[2,49,922]_[2,51,1] [2021-10-05 171202].wav"
147,BARTOK MOV 4,1.0156462585034014,26.766,27.782,"LR, 2L, S, T",2021-10-05,"BARTOK MOV 4 v2_[LR, 2L, S, T]_[0,26,766]_[0,27,782] [2021-10-05 171157].wav"
148,BARTOK MOV 4,0.9375056689342404,23.813,24.751,"LR, D, S, 3L",2021-10-05,"BARTOK MOV 4 v2_[LR, D, S, 3L]_[0,23,813]_[0,24,751] [2021-10-05 171157].wav"
149,BARTOK MOV 4,0.6094104308390023,153.071,153.68,"LR,P",2021-10-05,"BARTOK MOV 4 v2_[LR,P]_[2,33,71]_[2,33,680] [2021-10-05 171201].wav"
150,BARTOK MOV 4,1.3984580498866213,252.852,254.251,"LT, LR",2021-10-05,"BARTOK MOV 4 v2_[LT, LR]_[4,12,852]_[4,14,251] [2021-10-05 171204].wav"
151,BARTOK MOV 4,2.156281179138322,95.282,97.438,"MIX,  T, R",2021-10-05,"BARTOK MOV 4 v2_[MIX,  T, R]_[1,35,282]_[1,37,438] [2021-10-05 171159].wav"
152,BARTOK MOV 4,2.1250113378684805,160.376,162.501,"MR, FL, T, E, 4L",2021-10-05,"BARTOK MOV 4 v2_[MR, FL, T, E, 4L]_[2,40,376]_[2,42,501] [2021-10-05 171201].wav"
153,BARTOK MOV 4,0.46095238095238095,153.68,154.141,"MR, P",2021-10-05,"BARTOK MOV 4 v2_[MR, P]_[2,33,680]_[2,34,141] [2021-10-05 171201].wav"
154,BARTOK MOV 4,0.49219954648526076,73.196,73.688,"P, C, MIX",2021-10-05,"BARTOK MOV 4 v2_[P, C, MIX]_[1,13,196]_[1,13,688] [2021-10-05 171158].wav"
155,BARTOK MOV 4,0.3359637188208617,77.157,77.493,"P, C, MIX",2021-10-05,"BARTOK MOV 4 v2_[P, C, MIX]_[1,17,157]_[1,17,493] [2021-10-05 171159].wav"
156,BARTOK MOV 4,0.5469160997732426,152.516,153.063,"P, HR",2021-10-05,"BARTOK MOV 4 v2_[P, HR]_[2,32,516]_[2,33,63] [2021-10-05 171201].wav"
157,BARTOK MOV 4,0.5546938775510204,151.946,152.501,"P, LR",2021-10-05,"BARTOK MOV 4 v2_[P, LR]_[2,31,946]_[2,32,501] [2021-10-05 171200].wav"
158,BARTOK MOV 4,1.062517006802721,59.036,60.098,"P, MR, R, 2L, T",2021-10-05,"BARTOK MOV 4 v2_[P, MR, R, 2L, T]_[0,59,36]_[1,0,98] [2021-10-05 171158].wav"
159,BARTOK MOV 4,1.6250113378684807,234.876,236.501,"R, 3L, D, MIX",2021-10-05,"BARTOK MOV 4 v2_[R, 3L, D, MIX]_[3,54,876]_[3,56,501] [2021-10-05 171203].wav"
160,BARTOK MOV 4,2.062517006802721,16.876,18.938,"S, T, LR",2021-10-05,"BARTOK MOV 4 v2_[S, T, LR]_[0,16,876]_[0,18,938] [2021-10-05 171156].wav"
161,BARTOK MOV 4,1.812517006802721,213.188,215.001,"SLD, D, MIX",2021-10-05,"BARTOK MOV 4 v2_[SLD, D, MIX]_[3,33,188]_[3,35,1] [2021-10-05 171203].wav"
162,BARTOK MOV 4,1.8603854875283448,21.953,23.813,"SLD, LR, S",2021-10-05,"BARTOK MOV 4 v2_[SLD, LR, S]_[0,21,953]_[0,23,813] [2021-10-05 171156].wav"
163,BARTOK MOV 4,1.7812698412698413,97.594,99.376,"UL, E, MIX",2021-10-05,"BARTOK MOV 4 v2_[UL, E, MIX]_[1,37,594]_[1,39,376] [2021-10-05 171200].wav"
164,BARTOK MOV 4,5.781269841269841,189.376,195.157,"UL, LR, D,M, S",2021-10-05,"BARTOK MOV 4 v2_[UL, LR, D,M, S]_[3,9,376]_[3,15,157] [2021-10-05 171202].wav"
165,BARTOK MOV 4,1.1445578231292517,150.793,151.938,"V,  2L, P, LR, C",2021-10-05,"BARTOK MOV 4 v2_[V,  2L, P, LR, C]_[2,30,793]_[2,31,938] [2021-10-05 171200].wav"
166,YSAE,1.406281179138322,404.943,406.35,"2L, D, C, MIX, R",2021-10-05,"Ysae v2_[2L, D, C, MIX, R]_[6,44,943]_[6,46,350] [2021-10-05 171216].wav"
167,YSAE,1.7187528344671201,285.756,287.475,"2L, E, S, T, MR",2021-10-05,"Ysae v2_[2L, E, S, T, MR]_[4,45,756]_[4,47,475] [2021-10-05 171212].wav"
168,YSAE,1.2187755102040816,301.943,303.162,"2L, E, S, T, MR",2021-10-05,"Ysae v2_[2L, E, S, T, MR]_[5,1,943]_[5,3,162] [2021-10-05 171213].wav"
169,YSAE,1.3750340136054422,290.881,292.256,"2L, FL, D, MIX",2021-10-05,"Ysae v2_[2L, FL, D, MIX]_[4,50,881]_[4,52,256] [2021-10-05 171213].wav"
170,YSAE,1.5000226757369615,376.044,377.943,"2L, LR, T",2021-10-05,"Ysae v2_[2L, LR, T]_[6,16,44]_[6,17,943] [2021-10-05 171215].wav"
171,YSAE,1.0468934240362813,355.756,356.803,"2L, T, R, MR",2021-10-05,"Ysae v2_[2L, T, R, MR]_[5,55,756]_[5,56,803] [2021-10-05 171214].wav"
172,YSAE,2.3750113378684805,305.006,307.381,"3L, FL, MR, M",2021-10-05,"Ysae v2_[3L, FL, MR, M]_[5,5,6]_[5,7,381] [2021-10-05 171213].wav"
173,YSAE,2.7500226757369615,400.006,402.756,"4L, D, MIX",2021-10-05,"Ysae v2_[4L, D, MIX]_[6,40,6]_[6,42,756] [2021-10-05 171215].wav"
174,YSAE,2.515646258503401,360.756,363.271,"4L, T, HR, B",2021-10-05,"Ysae v2_[4L, T, HR, B]_[6,0,756]_[6,3,271] [2021-10-05 171214].wav"
175,YSAE,2.8437868480725625,276.912,279.756,"D, HR, R, UL",2021-10-05,"Ysae v2_[D, HR, R, UL]_[4,36,912]_[4,39,756] [2021-10-05 171212].wav"
176,YSAE,1.5312698412698413,406.35,407.881,"HR,MIX, B, D,  R, C",2021-10-05,"Ysae v2_[HR,MIX, B, D,  R, C]_[6,46,350]_[6,47,881] [2021-10-05 190133].wav"
177,YSAE,2.375034013605442,382.881,385.256,"HR,R, D, UL",2021-10-05,"Ysae v2_[HR,R, D, UL]_[6,22,881]_[6,25,256] [2021-10-05 171215].wav"
178,YSAE,1.5312698412698413,374.1,375.631,"R, 4L, LR",2021-10-05,"Ysae v2_[R, 4L, LR]_[6,14,100]_[6,15,631] [2021-10-05 171214].wav"
179,YSAE,1.5000226757369615,338.256,339.756,"S, E, FL, LR, 2L",2021-10-05,"Ysae v2_[S, E, FL, LR, 2L]_[5,38,256]_[5,39,756] [2021-10-05 171214].wav"
180,YSAE,1.2109750566893425,408.045,409.256,"ST, MR",2021-10-05,"Ysae v2_[ST, MR]_[6,48,45]_[6,49,256] [2021-10-05 171216].wav"
181,YSAE,1.8007936507936508,319.756,321.557,"UL, MIX, S, FL, E",2021-10-05,"Ysae v2_[UL, MIX, S, FL, E]_[5,19,756]_[5,21,557] [2021-10-05 171214].wav"
182,YSAE,1.7500226757369615,387.693,389.443,"UL, MIX, T",2021-10-05,"Ysae v2_[UL, MIX, T]_[6,27,693]_[6,29,443] [2021-10-05 171215].wav"
183,YSAE,2.6406349206349207,313.756,316.396,"UL, S, MIX, T, FL",2021-10-05,"Ysae v2_[UL, S, MIX, T, FL]_[5,13,756]_[5,16,396] [2021-10-05 171213].wav"
